barbara gordon,bgordon@jleague.org,103.11.11.77,50.133.32.231,2015-08-19T11:19:54,47.55333,8.7076,916481
bruce wayne,bwayne@jleague.org,134.218.213.165,134.218.213.165,2015-08-18T11:20:56,47.11916,8.2655,897408
bruce wayne,bwayne@jleague.org,253.253.228.221,134.218.213.176,2015-08-18T11:21:48,45.22332,9.87596,728360
dinah lance,dlance@jleague.org,146.157.216.74,50.133.32.218,2015-08-18T11:23:24,48.34256,11.58357,990757
dick grayson,dgrayson@jleague.org,103.11.11.14,134.218.213.176,2015-08-18T11:23:27,48.36718,7.70806,458044
john constantine,jconstantine@jleague.org,103.11.11.80,50.133.32.217,2015-08-18T11:24:49,49.0625,8.40679,453638
john jones,jjones@jleague.org,134.218.213.176,253.253.228.26,2015-08-17T11:25:57,48.57924,9.41113,539016
selina kyle,skyle@jleague.org,253.253.228.165,8.79.169.212,2015-08-16T11:26:06,49.50456,10.12531,630100
dinah lance,dlance@jleague.org,240.237.148.222,103.11.11.116,2015-08-16T11:26:58,49.8915,11.8052,273551
billy batson,bbatson@jleague.org,50.133.32.218,134.218.213.202,2015-08-16T11:27:23,47.9017,11.93038,425164
arthur curry,acurry@jleague.org,253.253.228.26,103.11.11.77,2015-08-16T11:27:45,49.90204,7.5773,912075
clark kent,ckent@jleague.org,240.237.148.222,8.79.168.234,2015-08-16T11:28:00,48.36805,12.02114,410119
hal jordan,hjordan@jleague.org,134.218.213.202,134.218.213.165,2015-08-16T11:28:36,45.3084,11.19604,285769
ray palmer,rpalmer@jleague.org,253.253.228.221,240.237.148.218,2015-08-16T11:30:14,49.95666,10.46348,500469
selina kyle,skyle@jleague.org,50.133.32.252,146.157.217.205,2015-08-16T11:31:19,48.18789,11.76051,505879
billy batson,bbatson@jleague.org,134.218.213.202,50.133.32.218,2015-08-16T11:31:55,45.08524,12.46813,93707
dick grayson,dgrayson@jleague.org,8.79.169.212,134.218.213.165,2015-08-16T11:32:03,45.13273,11.73113,12319
john constantine,jconstantine@jleague.org,146.157.217.205,240.237.148.218,2015-08-16T11:33:07,48.29821,8.07412,228914
kyle rayner,krayner@jleague.org,8.79.168.167,240.237.148.117,2015-08-15T11:34:45,48.89903,9.78768,490802
selina kyle,skyle@jleague.org,8.79.168.167,134.218.213.184,2015-08-15T11:36:09,47.42808,10.32453,698694
selina kyle,skyle@jleague.org,8.79.168.167,253.253.228.10,2015-08-15T11:37:07,46.11573,11.04523,521891
dick grayson,dgrayson@jleague.org,8.79.168.167,134.218.213.136,2015-08-15T11:37:15,48.34732,9.00704,476905
dick grayson,dgrayson@jleague.org,50.133.32.252,146.157.217.205,2015-08-15T11:37:21,47.53105,8.28169,154335
billy batson,bbatson@jleague.org,50.133.32.218,253.253.228.165,2015-08-15T11:37:41,48.27652,12.23596,142874
ray palmer,rpalmer@jleague.org,103.11.11.6,50.133.32.217,2015-08-15T11:38:32,45.35484,11.64812,195068
barry allen,ballen@jleague.org,240.237.148.117,253.253.228.165,2015-08-15T11:39:35,47.16971,8.49307,37166
clark kent,ckent@jleague.org,134.218.213.136,253.253.228.10,2015-08-15T11:40:06,47.6395,11.32197,515960
diana prince,dprince@jleague.org,134.218.213.136,146.157.217.205,2015-08-14T11:40:30,47.08782,10.91131,365041
hal jordan,hjordan@jleague.org,50.133.32.218,50.133.32.252,2015-08-14T11:41:36,45.7361,8.37914,215171
bruce wayne,bwayne@jleague.org,253.253.228.10,240.237.148.218,2015-08-14T11:42:21,49.76455,9.69227,645071
dinah lance,dlance@jleague.org,240.237.148.218,134.218.213.165,2015-08-13T11:42:59,48.74267,8.87721,697997
selina kyle,skyle@jleague.org,134.218.213.165,134.218.213.184,2015-08-13T11:43:24,47.39125,9.4823,476157
barry allen,ballen@jleague.org,103.11.11.77,134.218.213.184,2015-08-13T11:44:35,47.9775,12.32473,482869
billy batson,bbatson@jleague.org,253.253.228.10,134.218.213.202,2015-08-13T11:45:31,49.26697,11.03992,493177
ray palmer,rpalmer@jleague.org,240.237.148.218,50.133.32.218,2015-08-12T11:46:46,48.56864,9.28633,976436
selina kyle,skyle@jleague.org,253.253.228.165,146.157.216.74,2015-08-12T11:46:50,46.82528,8.80083,984331
clark kent,ckent@jleague.org,240.237.148.218,50.133.32.217,2015-08-12T11:47:04,49.15164,8.84625,449577
bruce wayne,bwayne@jleague.org,103.11.11.80,8.79.169.212,2015-08-12T11:48:09,48.28602,11.15193,865382
john jones,jjones@jleague.org,103.11.11.116,50.133.32.231,2015-08-12T11:49:23,49.03042,10.5994,978648
kyle rayner,krayner@jleague.org,253.253.228.26,253.253.228.26,2015-08-12T11:50:53,48.23459,10.2325,14429
selina kyle,skyle@jleague.org,146.157.217.205,103.11.11.14,2015-08-12T11:50:55,45.05278,10.99765,974077
